Name,Address,Place_ID,Latitude,Longitude
Ironman Training,"Budapest, Sopron út 1117 19",ChIJ323bO6XdQUcRaNP28BQeC2Y,47.468029,19.0453414
Zumba Team Újpalota,"Budapest, Rubin utca 7",ChIJV7F7cObaQUcR38EJRaRcxTw,47.5389879,19.1193354
Matayoshi Kobudo Harcművészet - dojo,"Budapest, Ihász utca 24",ChIJ1zPQ9DbDQUcRaBFB8DF-xcI,47.4808521,19.1368771
Nitayoga Center,"Budapest, Vörösmarty utca 11/B",ChIJXaG-PmTcQUcRujcfI7xwadM,47.50405749999999,19.0703948
Pura Vida Jóga & Infrashape,Budapest Rákóczi út 19. 2.emelet 4a 45 -ös kapucsengő,ChIJT7swIwPdQUcR5s2zlh3frf0,47.495193,19.064719
Mozgásfalva,"Budapest, Szigligeti utca 33",ChIJC2GUtifDQUcRI8F884XCAnc,47.4506088,19.1154035
Step UP Gym,"Budapest, Budafoki út 97-103-3. emelet",ChIJb2xY_4TdQUcRb0VAgH8HlMA,47.4671654,19.05295749999999
Pilates in Budapest,"Budapest, Stefánia út 16",ChIJ7bnsfYTcQUcR5cHko0gBg6k,47.50606320000001,19.0969938
A-Z Jógastúdió,"Budapest, Csaba utca 18",ChIJLyXHVsvbQUcRcZ5qwT-wyDE,47.50413340000001,19.0193205
Pink Lotus Pilates,"Budapest, Lechner Ödön fasor 1",ChIJFZuksE3dQUcRCo2khPjQ1R8,47.4774132,19.067909
"Performance Táncstúdió - táncterem bérlés, óradíjas terembérlés, kiadó terem Budapest","Budapest, Ipar utca 3",ChIJTbOWNRzdQUcRfhgiRwxC3tw,47.477765,19.0696829
Zeke Box Team,"Kistarcsa, Berényi utca 10",ChIJe_q4YpHFQUcRZFmdbgvELEw,47.5515789,19.25888699999999
ProBody Pilates,"Budapest, Nádorliget utca 7B",ChIJEdJ1Pa7dQUcRpIXNDDGKXUM,47.4670157,19.0471937
Új Aranykori Jóga és Spirituális Gyógyító Központ,"Budapest, 501. utca 21",ChIJVVXB0IzDQUcR9lQIEWTiAt0,47.4834039,19.2178855
K3 Fitness,"Kistarcsa, Szabadság út 14",ChIJdTY8V77FQUcR2FgVJVZY7-E,47.5428656,19.2558643
Hercules Sports Club,"Budapest, Batsányi utca 2",ChIJWZo7o-3cQUcRCV5JoI73PT4,47.4799677,19.0927543
ErdőTekergő torna (ESMT),"Budapest, Közdűlő út",ChIJD-O3vj3DQUcRqDG9xMHe2BE,47.4281101,19.1769782
YogaOn Sárdi Evelin,"Budapest, Böszörményi út",ChIJkc7WxvPdQUcR9hAuze_jsi4,47.494648,19.018825
Budakeszi Bike park,"Budakeszi, 1103",ChIJf_NWkWPfQUcR80BAKh9FObs,47.5148663,18.9201978
SDK Jógastúdió,"Budapest, Pozsonyi út 16",ChIJ6ZpeWXndQUcRKGvAKF8qOZo,47.5159059,19.0496523
V-Line Fitness,"Budapest, Kajszi utca 6",ChIJzXu7l1bFQUcRD8k1paAHCEs,47.52932769999999,19.1984803
Astanga Jóga Óbuda,"Budapest, Laktanya utca 4",ChIJM8Yq017ZQUcRnwJSIeLI7bg,47.5421025,19.0455809
FTC Ökölvívó szakosztály,"Budapest, Vajda Péter utca 48",ChIJL6_FXVjdQUcRl4Oq_jno3OI,47.4764251,19.1134539
Zrínyi Miklós Kick-box Akadémia,"Budapest, Lovassy László utca 5",ChIJa9bbQMDdQUcRpAX6merDa4Q,47.49120300000001,19.0771287
Fitness & Health Club by Marriott Budapest,"Budapest, Apáczai Csere János utca 4",ChIJj6jpykDcQUcRth7_qmco6d8,47.4944842,19.0496352
Sport Placc,"Budapest, Tahi utca 69",ChIJ5fVsXLzbQUcRJng_jIdh9nA,47.536948,19.0882158
Fitness park,"Budapest, Magyarok Nagyasszonya tér",ChIJPUyZCfrDQUcRuofp_8p98gc,47.42694929999999,19.1191577
India Szíve Központ,"Budapest, Lajos utca 72",ChIJ-WzPLQDFQUcRsXbgTBdpU7k,47.524287,19.169532
Jóga és lélekműhely,"Budapest, 538. utca 19",ChIJcwoXYJjDQUcRb17F8bMuRLU,47.4790284,19.2176076
F2 Reformer Pilates Stúdió,"Budapest, Fürj utca 2",ChIJu5dDT8HdQUcRw9_KgfY6QFU,47.486571,19.0226361
Seijin Dojo - Ninjutsu and Self-Defense Center,"Budapest, Népszínház utca 17",ChIJcy5XsWDcQUcRYRQki86W69U,47.49565010000001,19.0726106
Vitális műhely,"Budapest, Üllői út 250",ChIJfw-tUvzDQUcRYAmm3vVOujs,47.454725,19.153295
fitneszpark,Budapest,ChIJYWEHsFHZQUcRNVUoNPnCNMY,47.5451868,19.0317162
Crossfox,"Budapest, Nagyszombat utca 3",ChIJcbg9QmXZQUcRtRQwStCkZj8,47.53240409999999,19.040232
Kertvárosi Vívó Sport Egyesület - KVSE,Budapest,ChIJX810IYrEQUcR2nMYycvQrFw,47.50844519999999,19.2044513
Fit Express,"Budapest, Ó utca 1",ChIJf61mamvcQUcR7EfQ5onPY8M,47.502341,19.0556
The Inhale Pilates Studio,"Budapest, Apor Vilmos tér 11",ChIJU73UNzrfQUcRxh8m0IfQ_-o,47.4910928,19.0115656
Infrashape Óbuda,"Budapest, Bécsi út 267",ChIJz8myKW3ZQUcRCsQckXoC7eY,47.5513858,19.028972
E-Fitness Zugló,"Budapest, Róna utca 141",ChIJNzm1xmTbQUcRamOll8-lYYU,47.51608499999999,19.10911
Névtelen Broadway Fitness,"Budapest, Ó utca",ChIJq8ISrG3cQUcR9uAtCFFlMxs,47.50543099999999,19.0600895
Viggo Gym,"Budapest, Hamzsabégi út 60",ChIJAw0jJ-3dQUcRMnaCdO77jF8,47.473077,19.0258228
JÓGA21,"Budapest, Ganz utca 5-7",ChIJWwumJmzdQUcR3AJL-Eo5mFw,47.51110599999999,19.037509
Mandala Jóga Bazilika,"Budapest, Hercegprímás utca 13",ChIJa0fNM2XdQUcRjHQVv7sUbxY,47.5019027,19.0531778
Infrasalon,"Budapest, Kövér Lajos utca 39-41",ChIJr1_Tz7bbQUcRcpBzO429Y1Q,47.5150781,19.1134655
KrokiKondi MOM park,"Budapest, Alkotás utca 53",ChIJL8v_n8DdQUcR0SMlSP3E9m0,47.4904637,19.0240791
Star Fitness Nagyrét,"Budapest, Nagyrét utca 22",ChIJJ_T_YTvZQUcRNYYR4sftEnE,47.5433171,18.9518857
Ago Med Art Stúdió,"földszint, Budapest, Kabar utca 3",ChIJCZyR96DZQUcR7-JBUytrdwk,47.5956313,19.0562696
LINKUP VR Egyesület,"Budapest, Hernád utca 12",ChIJ_XaKOrfdQUcRx3WrsWWgXV0,47.5032724,19.0838872
UP Pilates Studio,"Budapest, Bogdánfy utca 4-b Fsz. 1 37-es kapucsengő",ChIJEQL3tt7dQUcRr-GakjESRbg,47.4727379,19.055409
Kispesti Sport Nonprofit Kft.,"Budapest, KAC pálya, Katona József utca 3",ChIJC1WG4IvCQUcROCnnmTbuduY,47.43637439999999,19.1507235
冰冰普拉提馆JanicePilates,"Budapest, Jegenye utca 25",ChIJDzp2EQDdQUcRURyxnFxCnu4,47.4809652,19.123442
RMYoga Studio,"Budapest, Bécsi utca 1",ChIJB8YtWu7dQUcRh-kbb8b0scc,47.4958874,19.0524165
Nishu Yoga,"Budaörs, Orchidea utca 6",ChIJxXveRJbAaUcRToDZApzxGIM,47.45964050000001,18.9184991
TripleX gerincközpont Angyalföld,"Budapest, Frangepán utca 76",ChIJg2DiTQDbQUcR3Olbopc5EiU,47.53302679999999,19.0866133
Czike Stúdió,"Budapest, Dembinszky utca 28",ChIJHRywwTPdQUcRNQuzqFjCTzU,47.4425973,19.1645565
Kondi park,"Budapest, Petőfi utca 15",ChIJwzI2tdrDQUcRUvZIF14tvIY,47.4548101,19.1471304
Várnai Benedek Fitness & Gym,"Budapest, Petur utca 22",ChIJ-y--C5PZQUcRnKAC_hpqDDQ,47.5772011,19.0560715
ÓBUDAI WDSE,"Budapest, Mozaik utca 7",ChIJ16XPQ1nZQUcRczFx2ZatZkA,47.551007,19.0473849
InfraSpace Kispest Alakformáló Szalon,"Budapest, Ady Endre út 63",ChIJ9TanolXDQUcRVXOsRxxrjAY,47.4520644,19.1432228
FTC 2. Youth Center,"Budapest, Vajda Péter utca",ChIJIWAoUNDcQUcRgmUdXLJ4kbY,47.476404,19.112777
Gym Story,"Budapest, Izabella utca 29",ChIJd6rbBR7dQUcRmLL8cXsnQhg,47.5049876,19.0713516
Royal Fitness,"Budapest, Pozsonyi utca 4/F",ChIJH35EoUraQUcRjRhY9GgKits,47.5547549,19.0897719
Struve Fitness - Do It Together,"Budapest, Klapka utca 17-19",ChIJA9_pzfzbQUcR7SghODt471M,47.5255389,19.0704065
Budapest Top Team,"Budapest, Zsemlékes út 25",ChIJmweJ_mXEQUcRndwU82llClI,47.50556839999999,19.2189159
Perfect Fight Club,"Budapest, Fűrész utca 113",ChIJ_X_-L3TbQUcR-WTpFiDjamM,47.5263749,19.1042317
Klebelsberg Veronika Yoga & Massage - Energiaközpont,"Budapest, Teréz körút 32-1. emelet",ChIJYYt8DXrdQUcRIFJ01g-COlU,47.50676129999999,19.0608419
SportPont,"Budapest, Rózsa utca 50",ChIJpfFEOHDcQUcRsmPEIVTXw5c,47.50730919999999,19.0693039
EduYoga Stúdió,"Budapest, Nagyajtai utca 4/a",ChIJOfXz1sbfQUcR4kyISZ1wO00,47.5144111,19.0035737
MetaForma Pilates Stúdió,"Budapest, Eötvös út 47-53",ChIJ8fYARQ_cQUcRF-HF0Lqor8k,47.5005071,18.9706714
Sóterápium Kft.,"Budapest, Posztógyár utca 1",ChIJa0eHo-7nQUcRQDNXCFQOC4Y,47.42148099999999,19.0649291
Outdoor workout park,Budapest,ChIJDXytmkndQUcR3iSrrQNgIgY,47.50488289999999,19.0325711
Magyar Kuzdőszellem Sportegyesulet,"Budapest, Eötvös utca 35",ChIJ5_l7sJrdQUcR-sQ4j4hF-yg,47.5082263,19.0616334
Terembérlés Óbuda,"Budapest, Vihar utca 36",ChIJvykTwSvZQUcRRWk4OfF0M2g,47.5481226,19.0379046
Maradj Mozgásban edzőterem,"Budapest, Fő utca 99",ChIJ-3F6mAPDQUcRSQ0B-hrm_GM,47.4495183,19.1366337
InfraslimX Káposztásmegyer,"Budapest, Dunakeszi utca 6",ChIJ-fFoiiPbQUcRjCD6F01n88M,47.58361,19.1096047
KissLife Fitness & Gym,"Budapest, Tétényi út 63",ChIJ8TzsYr7dQUcRyFEo0dhkE0Y,47.46443439999999,19.0322748
Pit Bull team Soroksár,"Budapest, Bolgárföld dűlő 33",ChIJ12LHCPfpQUcR9trJzqIewBI,47.42636650000001,19.0960311
Fuego Lady Fitness,"Budapest, Kerepesi út 26",ChIJI8GAD_HdQUcRR6WvAtyKLqs,47.5005245,19.1089877
Minifit Stúdió a Nők személyi edzője,"Budapest, Fivér utca 6",ChIJ48trB7nbQUcR8fK6sn___tQ,47.5416432,19.0851958
HydraFitt Stúdió,"Budapest, Háromszéki utca 6d",ChIJKSyATfLBQUcRXgeqGuph76I,47.4260805,19.2197517
1stCLUB Fitness & Wellness,"Budapest, Csömöri út 227",ChIJjQj75dDEQUcR5k9AAf-2AW8,47.5320384,19.1754869
Wekerlei Mozgásműhely,"Budapest, Teleki utca 56. - a",ChIJq6qWoeHCQUcRpHMPBa65op8,47.4595832,19.1481813
Konditerem,"Budapest, Komócsy utca 36",ChIJxaosjivbQUcRWO5nOuqqG5c,47.5198555,19.12086
Bellaby Studio,"Budapest, Versec sor 6",ChIJLW0rHfLfQUcRPCfxyrXYQIE,47.524762,18.9867649
Tungsram SC Sportcsarnok,"Budapest, Megyeri út 6",ChIJNenv0GXbQUcRdymK8uXU6vg,47.57610709999999,19.0837388
EMS Revolution Fitness Stúdió,"Budapest, Jász utca 65",ChIJmyt25pfbQUcRLAh8iSR41BQ,47.5329699,19.0848594
FitFun Studio,"Budapest, Munkásotthon utca 44",ChIJiXFVblrbQUcRsl1uTqwQ6hk,47.55938889999999,19.0931765
Thor Gym,"Budapest, Nándorfejérvári út 40",ChIJCbQVPqLdQUcRvqAK0Dti_lk,47.4602583,19.0461268
Personal trainer Budapest,"Budapest, Eötvös utca 49",ChIJ02O2xvHdQUcRksIwn295lFM,47.50956699999999,19.0600288
Trainsmart Fitness,"Budapest, Pasaréti út 7",ChIJy61Qef3ZQUcRyRthcmdz57s,47.510847,19.0107561
Wekerlei Vasgolyósedzés Kettlebell Klub,"Budapest, Petur utca 7",ChIJTzY9hAzDQUcRjFiqpxJnlD8,47.4584477,19.1279216
Victory Fitness Újpest,"Budapest, Stop-Shop bevásárlóközpont, Árpád út 183",ChIJMaqsdUXaQUcRIsvoP0Zxh7E,47.5616709,19.1069
"Mandala Budaörs - Mozgásstúdió, Biobolt és Egészségpont","Budaörs, Lévai utca 29",ChIJCxfveSneQUcRdIt9wVuFJkQ,47.4591535,18.9430281
KOR-NO Mozgásstúdió,"Budapest, Lőcsei út 43",ChIJJU0Jzm_bQUcRvVExsdaAPGc,47.52138889999999,19.1125269
Kettlebell Zóna Újbuda,"Budapest, Villányi út 5",ChIJJ2w8yjfdQUcRxZtgXjS7pFo,47.4782059,19.0452303
Hapkidosuli - Diamond SE.,"Budapest, Jövőbarát Alapítvány, Pethe Ferenc tér 1-3",ChIJFfTqiHnZQUcRwGUgv7DMrRo,47.5569879,19.0437796
INVERZ - Aerial Yoga I. kerület,"Budapest, Hunyadi János út 3",ChIJ4xYfSgDdQUcRjdG4XokpYlM,47.4988618,19.0395067
Street workout park,Budapest,ChIJofGZApLpQUcRhlC69U4oS4Y,47.4157887,19.1158416
Felkelő Nap Háza Stúdió,"Budapest, Rákóczi út 36-2.em 3/a",ChIJNRH0gmfcQUcRap9sKkIshcA,47.49668279999999,19.0681316
Sanara Budapest,"Budapest, Szervita tér 3 25-Kapucsengő Fél emelet",ChIJT_LaVEXdQUcR3LGqrjFUrSk,47.49536159999999,19.0525399
Infratrainer Budafok,"Budapest, Gádor utca 142",ChIJIfkQ-T_nQUcRdgxy0UZfy7w,47.4258595,19.0124076
Pilates Plus Stúdió,"Budapest, Apostol utca 13/B",ChIJn3sWHKreQUcRJ0zPJRGXMIA,47.5180556,19.0336646
"Re-Form Alakformálás - Hypoxi Trainer, Nyirokmasszázs, Flabelos","Budapest, Bajza utca 68",ChIJFcBkadbdQUcRLsHuiIbtUo0,47.51411359999999,19.068139
Edzőtermek Kkt.,"Budapest, Jászberényi út 24",ChIJ3fdvk0_DQUcRrDtROKj74xc,47.491121,19.1484289
Realfit Kettlebell Klub,"Budapest, Soroksári út 158",ChIJZUA1s03dQUcRao5aI8AXNXo,47.447517,19.0914563
BeeZ Fitness,"Budapest, Dessewffy utca 35",ChIJM7uhWgTdQUcRouAEgfe7PxI,47.5057309,19.0580288
Helló Jóga,"Csömör, Vágóhíd utca 1",ChIJycYzhL3FQUcRbAzahAy33M8,47.54926829999999,19.2213196
Narayana Yoga,"Budapest, Károli Gáspár utca 29",ChIJZ4FEI_fnQUcRJ-eL9bsDYVY,47.42995889999999,19.0747171
Szécsényi Fitness Bt.,"Budapest, Somlói út 45",ChIJKQrmEzTcQUcRxMMZxbvh6hI,47.48531120000001,19.0364666
Victory Fitness World Mall (Asia Center),"Budapest, Ázsia Center, Szentmihályi út 167",ChIJGXwDRbPZQUcR6gGfQsuqwrg,47.5491179,19.147796
Pilates Boutique Újbuda,"Budapest, Bercsényi utca 14",ChIJc5Hj3OTdQUcRnTK2Jy8kKjA,47.4774734,19.0511171
Hamsa Jógastúdió,"Budapest, Maglódi út 16",ChIJl3F7tYDDQUcRgeRpoSHJ5Fo,47.48010499999999,19.1627958
Pilates otherwise STUDIO,"Budapest, Batsányi utca 2",ChIJD-N4PeTcQUcREJrvt_rYE44,47.4799677,19.0927543
Progresszív Pilates by Tasnádi Bea,"Budapest, Vigadó tér 3-4.emelet",ChIJGb-m0KrdQUcRT_QgeGpP73Q,47.496117,19.0485339
Dr. Jézus,"Budapest, Gyömrői út 63",ChIJNcgBqyPDQUcRouvspp7Bp1Q,47.46982939999999,19.1461128
Klinga László Birkózóterem,"Budapest, Eötvös utca 5",ChIJtRjvJ97CQUcRF4V7vlPKUes,47.4597613,19.1426622
Mantra Pedikűr Stúdió & Infraszauna,"Budapest, Kiscelli utca 74",ChIJNdKr8OXbQUcRSRQxt09lxgk,47.5386495,19.0341029
WodStock by CrossFriends,"Budapest, Tarpai tér 3525",ChIJ9-l8JMnbQUcRyEYlfzPYbrA,47.5803478,19.1201851
Wekerlei Mozgásműhely,"Budapest, Baross utca 48",ChIJlbdExdHCQUcRZrj8ccRxOtg,47.4571769,19.1214418
Buday Taekwon-do Team,"Budapest, Mosonyi utca 6",ChIJgcesHorcQUcRtxgYyxhQco4,47.4985705,19.0823493
"Body Angel Alakformáló Stúdió ( InfraTrainer, EMSzero, Wiener, G5 masszázs, Kavitációs zsírbontás)","Budapest, Kerék utca 28",ChIJy1_n8irZQUcRw47YOqwX-WM,47.5478881,19.0419283
Addicted to Pilates,"Budapest, Margit utca 15",ChIJLeGkzfvdQUcRyB7CebmNt-E,47.514912,19.033876
Egy Kiss Harmónia - Masszázs és Jóga,"Budapest, Érsekújvári utca 10",ChIJbzSYziTFQUcRSwWzPEdxo7k,47.5282355,19.1633562
Kundalini Yoga Narayan,"Budapest, Nánási út 2B-I 19",ChIJ_wtKKqjZQUcRQMeQSYT6vww,47.5658667,19.0613237
"Nováczki Éva - kundalíni jóga és meditáció oktatás - online egyéni és csoportos órák, segítő beszélgetés","Budapest, Henger utca 7",ChIJFYv0LDrdQUcRILaHkyEa-QU,47.51321309999999,19.0371501
Peace Of Mind Yoga - Barkóczy Barbara,"Budapest, Tahi utca 69",ChIJWfMojm7bQUcReuymRrPuV-o,47.5369296,19.0881978
Szertár,"Budapest, Vaskapu utca 1-E 1097",ChIJYb0V5V_dQUcRvwXZu5gBLz4,47.4795254,19.0698878
BKE - Judo training in Budapest,"Budapest, Tolcsvai utca 7",ChIJ9dllZ6PnQUcRYKvi2bypLG0,47.4148961,19.0324204
Holiday Fitness,"Budapest, Király utca 9",ChIJJTDfmzfaQUcRXEPJhWq83YY,47.56236,19.092078
Lantos Johnny Fitness,"Budapest, Üllői út 243",ChIJH2ksMtnCQUcRuAfjJvVwlW8,47.4611207,19.1347108
No Limit Boxing & Gym,"Solymár, Mátyás király utca 11",ChIJJ_U8UmN3akcR58cUH3Lw4VY,47.59205439999999,18.9378886
VM CrossTraining,"Budapest, Terv utca 1",ChIJGV4oABfnQUcRDuTm51QVr4M,47.4123795,19.006289
Athlete Factory,"Budapest, Park West, Szabolcs utca 23-25",ChIJJ1_oPPbbQUcRrhHhGEH95xU,47.51842569999999,19.0704948
Szonja Gerinctorna,"Budapest, Huszti út 41/A",ChIJERNKfDTZQUcR2fluF_duYQg,47.5630164,19.0442342
Studio BUT. Budaörs,"Budaörs, Ady Endre utca 59",ChIJd8uKZ-LfQUcR_PCokov6uec,47.4543798,18.959748
Fodormenta Gyógyászda,"Budapest, Százados út 39-41",ChIJ1-GRBJbcQUcRtu4Z0WNMqtA,47.4950245,19.1075208
BESTRONG Kondipark,Budapest,ChIJcVlI_0_DQUcR53kEMWWjcKc,47.4366687,19.181866
Classic Body Power Gym & Fitness Gym,"Budapest, Péceli út 156",ChIJvSe078nGQUcRKQCM4KyfZvI,47.4852837,19.2811278
Végtelen tér Jógastúdió,"Budapest, Kőfaragó utca 10",ChIJn6HCbmDdQUcRC4eKZgCIu2g,47.493638,19.0689187
Petanque pálya,"Budapest, Bikás Sétány, Budapest, Unnamed Road",ChIJJe1aQLLdQUcRPt4KZZtUyuQ,47.4655028,19.030285
Műfüves Focipálya,"Budaörs, Kolozsvári utca 52",ChIJVaN7d7rgQUcRcPL8WQcPus0,47.4395424,18.9647694
Be Kind Studio,"Budapest, Törökvész út 87-91-3.emelet",ChIJvdWEQTrZQUcRuqZF1rsUQL8,47.52898269999999,19.00549359999999
AUM Jóga - K1 terem,"Budapest, Károly körút 1-jobb lépcsőház 2/4",ChIJgb7uA0PcQUcRpJvNhPZpOOA,47.4947852,19.059959
Zone 33 fitness club,"Budapest, Búza utca 8",ChIJK2DAaXvZQUcRhOCgFpupiyU,47.5586081,19.0449316
PolePlay Pest Rúdsport és Légakrobatika Stúdió,"Budapest, Lehel utca 5",ChIJvw1WM3LcQUcRRlikC17kHxs,47.5176331,19.0634858
Tf Csörsz u,"Budapest, Csörsz utca",ChIJp4jvGgDdQUcR3pdnQzEw8Iw,47.4901292,19.0233092
Megatenisz,"Budapest, Komáromi út 8",ChIJc1JioQrnQUcRKHIFrAW4iI4,47.42106380000001,19.0267132
Inbound Yoga Budapest,"Budapest, Csengetni kell a Bharata kapuján, Tivadar utca 3",ChIJxd6POmTcQUcRno8OcSn0BvU,47.5012868,19.0724622
Fit factory,"Budapest, Soroksári úti Tesco áruházban, Koppány utca 2-4",ChIJZU9VLxrdQUcRBTcpGXXkCwk,47.46561349999999,19.0796032
R70 Fitness,"Budapest, Rákóczi út 70",ChIJQ7examHcQUcR1WXDUM83_58,47.4987484,19.0754141
Merkaba Yoga studio,"Budapest, Nemez utca 2-4",ChIJ46XNk6XpQUcRdjSVOkMaOt8,47.53056009999999,19.2131232
Prana Jóga és Életmód Központ,"Budapest, Vág utca 1",ChIJ821USQDDQUcRQoJx0j7qmdc,47.436715,19.1967547
Dollhouse Buda,"Budapest, Villányi út 6",ChIJ2TVlcLPdQUcRwGwIEg1Kdy8,47.47779060000001,19.0450364
Tárna Fitness,"Budapest, Tárna utca 2/B",ChIJjZuuFmjDQUcRzKn9w-EMC-M,47.4883479,19.1643704
Budafok Fitness,"Budapest, Kertész utca 2b",ChIJ_dJH9XPnQUcR-MX8_MaNM_Y,47.42625289999999,19.0230601
Fitness 5 and GYM kispest,Budapest,ChIJU0ADO-HCQUcRqPO8LLWcJrk,47.45804510000001,19.1465056
PolePlay Buda Rúdsport és Légakrobatika Stúdió,"Budapest, Bartók Béla út 79",ChIJXSxIXrbdQUcRmkWuaHyRg5I,47.4746174,19.0378715
APEX GYM - Budaörs,"Budapest, Repülőtéri út 2",ChIJjchK8YDhQUcRhucKPhKuxMA,47.44863549999999,18.9752442
Szattva Jógastúdió,"Budapest, Pesti út 41c",ChIJ8SNatv7DQUcRDkp2nQjijGY,47.4824197,19.2408095
Jóga Rebel,"Budapest, Ipar utca 3",ChIJoyBlMe7dQUcRnjUxyXsHBiE,47.477765,19.0696829
Peak Arena Gym,"Budapest, Kerepesi út 9",ChIJ65gplo7cQUcRKVpK2RtTGpw,47.4983551,19.0898455
Szabadtéri kondipark,Fót,ChIJx-O9CCPRQUcRHxn5BJ8jHAM,47.60527440000001,19.1982389
"Titan Gym- Budaörs (volt Terrapark Fitness, Pláza Fitnes)","Budaörs, Táviró köz 2",ChIJZfdg7vzhQUcRDvWhvxabF8c,47.45739709999999,18.9367121
Katana SE Shoryumon Karate Dojo,"Budapest, Angyal utca 7/a",ChIJEZ8TU__cQUcRBv-lDF7J1Co,47.4807427,19.0688073
NFGYM,"Budapest, Than Károly utca 19",ChIJa5RNEwDdQUcRq2laN3JIohY,47.4584193,19.0264002
Sunrise Pilates,"Budapest, Zrínyi utca 68",ChIJZ3j7w0rDQUcRMULP2U5kRFA,47.44997799999999,19.1481819
Experience Soul & Body,"Budapest, Kmety György utca 15",ChIJA6p5jDTdQUcRkOK5OfhLevE,47.5115542,19.0690768
Outdoor gym,"Budakeszi, Makkosi út 163",ChIJmVoZnyffQUcRBDAWaFzj5JQ,47.49798659999999,18.9456432
First Touch,"Budapest, Gizella út 25",ChIJLyIasoPdQUcRwRtlqvhqL-k,47.5069147,19.10186989999999
Szabadtéri fitneszpark,"Budapest, Egyenes utca 16",ChIJYaeXgOLFQUcRTKfOH6VBLS4,47.5074751,19.1571294
Maniti Jóga- és Mozgásstúdió,"Budapest, Petneházy utca 60",ChIJRXNu8YHbQUcRT6MkRRHdT24,47.53288000000001,19.0806311
Pilates Habit - Reformer Pilates Stúdió,"Budapest, Móricz Zsigmond körtér 14",ChIJQSSNzgbdQUcRnosDI_QGddQ,47.476701,19.0476519
Speedfitness,"Budaörs, Károly király utca 2-16",ChIJo4Z05SPeQUcRPFNhhdH7K-s,47.4596739,18.9587487
Frangipani Yoga Studio,"Budapest, Páva utca 19",ChIJzwC_fnndQUcR0X6kAfUqDZo,47.4815495,19.0722633
Napfonat Jógastúdió,"Budapest, Kő utca 45",ChIJgWiXVCzZQUcRozh-qQ3DUjI,47.5539374,18.9569485
Budapest Rowing Club,"Budapest, Népsziget 1-3",ChIJccdlRtHbQUcRYt7rHDtVDdU,47.55161679999999,19.0667327
Park Plaza Budapest,"Budapest, Bem rakpart 16-19",ChIJceAajRfcQUcRDVkN0SLIKHQ,47.5025948,19.0395694
New Pilates by AD Hegyalja,"Budapest, Hegyalja út 26",ChIJBWGUcMDdQUcROxtWyT1i224,47.4884202,19.031917
Muditayoga Ashtanga Jóga Stúdió,"Budapest, Győri út 2/B",ChIJwba_iiXcQUcR1N5VxvLECZ8,47.49316,19.027015
Hidasi Tobi Aztec Fitness Club (gold),"Budapest, Mechwart tér 1",ChIJ08XeYFXdQUcRu1RdTIqhg6I,47.51210599999999,19.031736
Greenshape,Budapest Báthory utca 15 fsz.3. üzlet,ChIJb9LY997CQUcRaFvXIRRwW3w,47.45607789999999,19.1429246
Izompark,"Törökbálint, Fakereszt, Csokonai utca 5a",ChIJDW4fK17hQUcR8g5U3NPs3ds,47.4360963,18.9184272
Shitokai Hungary Karate Dojo Kolozsvár Általános iskola,"Budapest, Kolozsvár utca 1",ChIJHwpDZsPbQUcRdOBkDFgKRQM,47.5410423,19.1199981
Global Fitness RSR,"Budapest, Pesti út 86-88",ChIJm8b9NR7BQUcRRzDCvOYq8qQ,47.4821835,19.2485498
Royal Station Sports and Leisure Center,"Kerepes, Szabadság út 102/B",ChIJ6VhYaPLFQUcRXfur7fvBO2A,47.5550665,19.2758143
vonZArt,"Budapest, Tói malom utca 4/B",ChIJF8RT1-bDQUcRP8Zso-Wdirs,47.48544039999999,19.2295159
TMS Pilates Vörösvári út,"Budapest, Raktár utca 52",ChIJIbiTWKzZQUcRuX_yaWyjb5c,47.5463951,19.0359366
HR Fitness,"Budapest, Ferihegyi út 27",ChIJ3WZYrXHHQUcRqLmEmT2_K_E,47.4893435,19.2593374
Jóga Paradise - Újpest,"Budapest, Istvántelki út 62",ChIJveVYkJfbQUcRAAp6kg4Joxc,47.56023870000001,19.1063909
Spinracing7 Cardio Indoor Cycling és Spinracing edzések a 7. kerületben,"Budapest, Nefelejcs utca 50",ChIJ5fJItjbdQUcRzjv-7CLdqhY,47.50561539999999,19.0791016
Maoli Hangtálterápiás Központ és Jógastúdió,"Budapest, Szőlő köz 1-9. em. 26 a",ChIJF6wcitnZQUcRhBqf51kQTMU,47.5382103,19.03979
Daksa yoga and more,"Budapest, Attila út 12",ChIJUVHPiMXdQUcRzfBZ21amKEg,47.4981076,19.0322784
Magyar Chan Wu Szövetség,"Budapest, Márga utca 9",ChIJX5QrEzrDQUcRhvjL3YExmKE,47.4772303,19.14127440000001
New Shape Studio,"Budapest, Timur utca 86",ChIJGe-yugjFQUcR6DssV414W6Q,47.535976,19.1991467
Yoga Home Buda,"Budapest, Maros utca 9",ChIJMQ-reDHfQUcR5Fwu94UzjtM,47.5036703,19.0229956
Bellváros Functional Fitness Gym,"Budapest, Károly körút 4",ChIJ9cusOkXcQUcRfu5jQUFtmBA,47.494528,19.059437
Chili Fitness 2,"Budapest, Etele út 57",ChIJeZ6grL_dQUcR0r7qbXLtxsQ,47.4641955,19.0308053
Kulcsár István - Személyi edző,"Budapest, Péceli út 156",ChIJbaI2QCzHQUcRuyzHdP7xFIk,47.4853951,19.2811109
